x1,x2,x3,x4,survived
62,23,87,81,0
72,15,76,68,0
34,82,18,88,1
24,60,17,1,0
17,95,47,91,1
99,99,75,15,1
1,28,24,21,1
85,74,51,51,0
32,29,16,81,0
55,13,96,90,1
77,84,63,96,1
55,20,61,15,0
7,36,40,78,1
1,57,12,31,0
63,36,25,97,1
43,4,50,39,1
19,27,82,94,0
47,9,48,65,1
63,21,94,19,1
86,42,43,49,0
24,74,96,21,1
22,94,4,88,0
0,42,70,64,1
78,4,10,79,1
71,52,72,76,0
90,31,48,84,1
1,21,74,74,0
3,70,22,5,0
86,5,99,1,0
87,45,63,73,0
21,36,21,28,0
17,23,86,90,0
81,83,45,2,1
18,83,12,30,0
12,5,82,32,0
62,84,70,19,1
97,69,54,3,0
4,86,13,39,0
29,14,7,58,1
1,41,22,19,1
55,86,6,62,1
14,44,41,92,1
78,62,6,22,0
27,61,53,55,0
85,18,55,86,1
2,7,16,51,1
32,50,70,1,1
42,48,92,35,0
20,89,29,13,0
51,47,38,69,1
76,34,52,21,1
83,47,3,57,1
31,98,41,82,0
36,24,28,47,0
20,70,83,56,0
78,92,22,81,1
30,69,7,16,1
35,54,61,99,1
78,96,44,67,1
96,62,6,27,0
13,66,4,33,1
28,75,62,92,0
96,51,90,81,0
42,41,52,68,0
62,12,9,61,0
35,46,89,83,1
52,7,43,40,1
32,16,40,53,0
25,28,82,73,1
30,64,94,96,1
11,20,80,68,1
79,27,22,51,0
31,42,64,59,1
48,32,22,30,0
65,0,89,80,0
57,44,27,44,0
61,24,92,6,0
23,21,0,53,1
51,6,48,38,0
10,25,66,2,0
75,5,31,35,1
94,44,85,94,1
77,49,53,76,1
38,37,91,92,1
93,31,32,64,0
37,17,76,50,1
61,30,94,61,0
44,14,72,45,1
73,41,40,15,0
89,33,75,17,0
89,80,47,71,1
14,59,61,69,0
3,1,34,77,0
78,39,61,44,1
92,52,36,23,0
79,34,71,27,1
2,68,33,71,1
79,64,42,46,0
17,20,89,60,0
30,62,89,76,1
85,35,29,9,1
46,46,23,76,0
14,45,77,49,1
82,23,95,56,1
66,50,19,18,0
18,55,16,84,1
70,49,32,38,0
78,64,20,94,1
35,25,46,75,0
84,21,69,81,1
24,43,18,53,0
75,47,50,51,0
31,84,15,79,0
38,93,25,60,0
74,62,69,94,1
67,47,23,66,0
58,42,35,94,0
62,50,63,13,0
10,74,97,92,1
18,93,0,48,1
79,79,72,99,0
32,31,78,70,1
11,44,46,53,0
95,69,38,18,0
35,15,5,74,0
23,90,29,47,1
3,1,4,90,1
47,30,17,53,1
36,99,19,51,0
12,63,99,32,1
84,95,88,13,0
40,86,47,18,1
1,46,85,37,0
86,73,53,5,1
50,69,15,29,0
75,41,86,69,1
64,61,39,3,1
76,16,10,41,1
1,48,50,13,0
62,22,17,18,0
4,12,11,94,0
91,94,69,66,0
78,5,91,55,0
98,48,66,15,0
60,66,9,38,0
72,64,21,60,1
22,44,3,63,0
85,71,83,17,1
93,80,29,59,1
5,10,58,44,0
6,33,79,80,0
66,89,72,35,0
28,17,90,20,0
96,30,82,4,1
69,64,31,4,0
43,91,10,25,1
36,70,34,14,1
93,66,56,25,1
43,83,96,31,1
44,61,93,97,1
25,22,16,72,1
89,47,66,90,0
94,36,41,37,1
51,94,88,46,0
56,82,94,21,0
44,43,49,93,0
69,40,32,60,1
89,15,66,35,0
33,5,69,15,0
60,17,0,85,0
75,55,35,66,0
27,60,14,27,1
45,66,58,64,0
85,55,81,3,1
22,57,47,96,1
61,69,35,67,0
85,91,79,59,0
69,65,36,23,1
15,11,7,27,1
55,65,62,63,1
33,55,47,18,1
84,51,41,87,0
99,56,69,76,0
58,60,66,9,0
66,80,25,87,1
60,69,41,85,1
33,20,28,64,0
92,93,36,22,1
37,3,63,8,1
75,36,83,53,1
40,91,23,59,0
55,89,78,9,1
58,87,80,66,1
20,16,24,21,0
89,95,11,81,1
1,17,32,54,1
28,36,80,39,1
6,58,5,8,1
66,32,59,80,1
88,91,5,95,0
87,75,5,95,0
23,80,2,39,1
9,95,73,7,1
79,38,15,37,1
10,20,33,58,1
95,11,73,62,1
73,8,17,7,1
50,78,59,92,1
51,58,21,78,0
7,0,86,24,1
67,60,37,54,1
85,37,7,31,0
15,14,6,40,1
53,92,20,95,1
76,96,73,22,0
